,Date,User,Tweet
171,2023-02-05 20:13:53+00:00,yusoproker,masuk angin tibake angin e puting beliung asuu
172,2023-02-05 16:13:16+00:00,tikamahayu,Kemasukan angin puting beliung kayaknya ini. Masuk angin sampe sumbatan asi
173,2023-02-05 14:44:54+00:00,galaksihya,"anginnya kenceng bgt di tempatku, tadi siang malah sampai ada angin puting beliung. ga tenang mau tidur inimah 😭😭😭"
174,2023-02-05 11:52:31+00:00,bicarasendiri__,"Pengen off dulu buka ig story, lagi banyak angin kencang takutnya abis ini badai sama puting beliung"
175,2023-02-05 10:51:33+00:00,ariprastia06,"Kalo masuk angin itu, anginnya puting beliung apa tornado"
176,2023-02-05 10:45:46+00:00,NapalmHorror,"Tempelah yang kawankan aku waktu hidup di rantauan, disaat aku hidup susah dialah yg selalu ada buat aku, walau badai menerpa, angin ribut, puting beliung, tsunami, gunung meletus dia senantiasa bersama aku dan sokong aku untuk bangkit semula. Tempe jasamu akan tetap ku kenang"
177,2023-02-05 06:38:48+00:00,KAZOUCARANOMIYA,anjrot bisa2nya nongol puting beliung lagi siang bolong gini
178,2023-02-05 01:47:38+00:00,Dzakyz1,Januari punya puting beliung februari punya masbro
179,2023-02-04 22:46:07+00:00,welaatsyuka,Ini angin puting beliung y??? Takut bgt genteng copot
180,2023-02-04 22:44:37+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
181,2023-02-04 12:58:14+00:00,nnomnnomi,"hari ini tanggal 4 februari, pagi pagi udah di bangunin ma badai puting beliung, seharian mules gabisa pupi, trs ngeliat orang yg harusnya diharepin ngasih kabar bahagia dari pagi udh jalan berdua sama gebetan barunya 
asoyy banget asoyy hihiyy 🤗🔥"
182,2023-02-04 12:01:49+00:00,wdep_,"Ujan angin petir kek puting beliung 
Semoga kaga ada apa” 😇"
183,2023-02-04 10:55:55+00:00,deearysp,Semogaa hari senin ada keajaiban sekul liburrr atau engga semoga hari senin hujan deres angin puting beliung jadi gak upacara dan lapangan becek
184,2023-02-04 02:14:13+00:00,diebydeath,"Uda @ivanlanin, aku izin bertanya. Penulisan ""pasca angin puting beliung"" yang benar itu bagaimana, ya? Mohon pencerahannya. Terima kasih, Uda. 🙏🏻"
185,2023-02-04 01:31:28+00:00,ZPuspi,"Mimpi gendong bayi 👶, selamat dari puting beliung 🌪, mimpi mandi 🛁, ngeliat kelabang dkk hiiiiiii 🦂, mimpi eu* ma orang asing 😰🧍‍♂️, mimpi cekcok ma gerombolan lelaki 🗣️👀

Bangun2 remekkkk badan ni kek digebukin"
186,2023-02-04 00:34:45+00:00,ryuushomoon,angin puting beliung SEREM BGT 😭
187,2023-02-04 00:32:52+00:00,glowinthedark1_,Serem banget.. Pagi2 puting beliung
188,2023-02-03 23:48:41+00:00,NabillaAnggita,SUMPAH TAKUT BGT PAGI2 ANGIN DI RUMAH GW KENCENG BGT KEK ANGIN PUTING BELIUNG 🌪😭
189,2023-02-03 23:40:03+00:00,LatifaRizkiP,"Kebangun gara2 suara gemuruh angin sama hujan.. anginnya kek angin puting beliung soalnya segede segedenyabhujan angin biasanya seng genteng rumah ga bunyi, ini bunyi woy😭"
190,2023-02-03 15:39:11+00:00,sheshe1082,"Yeyy, fnally Jenov berlayar,, siap2 ya Bapak, Ibu n warga Amarilis ngadepin badai, topan, tornado, puting beliung didepan,.. #TakdirCintaYangKupilih"
191,2023-02-03 14:31:17+00:00,pinkystormxx,Aduhh gue kangen bgt sm angin puting beliung
192,2023-02-03 10:06:18+00:00,paimonfess,tehe! puting beliung di desert of hadramaveth bisa diilangin ndak?
193,2023-02-02 14:45:25+00:00,urubecake,bekasi serem juga kalo lagi hujan badai angin puting beliung
194,2023-02-02 14:00:29+00:00,azharyudhap,bau bau puting beliung
195,2023-02-02 13:18:56+00:00,xurlyfries,"mulai masuk ke tahap pacar angin anginan seperti angin di hutan, udah bukan sepoi lagi, dah puting beliung"
196,2023-02-02 12:49:55+00:00,cutesjays,barusan tuh angin puting beliung apa apaan dah woi? gede banget sampe pada mental 😭
197,2023-02-02 12:47:15+00:00,aetheerr,Anjirr harapan indah puting beliung awokawok untung kecil
198,2023-02-02 08:10:32+00:00,ditasgn,"kalau emang Dia nyuruhnya kesana, mau ada badai hujan puting beliung halilintar juga pasti bakalan nyampe."
199,2023-02-01 14:44:48+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
200,2023-02-01 14:32:54+00:00,soobzee,"MOOD GUE LANGSUNG BAGUS, GUE SANGAT SIAP MENJALANI HARI WALAUPUN TERTIMPA TORNADO,ANGIN RIBUT, PUTING BELIUNG"
201,2023-02-01 13:55:40+00:00,Dory1475,"Pundaknya anak Bungsu memang tidak sekuat anak Sulung. Suka iri kadang. Anak Sulung itu diterpa angin badai puting beliung pun mereka tetep kokoh.
Beda emang sama anak bungsu…
Sekuat apapun, ujung-ujungnya roboh. Ujung-ujungnya nangis, ujung-ujungnya minta bantuin…
Huff"
202,2023-02-01 12:31:42+00:00,bluebitcj,diuji sm puting beliung inimah namanya
203,2023-02-01 09:46:45+00:00,loeyniaa,Miracle 1 feb agaknya HAHA jangan esok “puting beliung” sudahh 🫢
204,2023-02-01 03:34:03+00:00,ayezragiel,"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?"
205,2023-02-01 03:34:03+00:00,ayezragiel,"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?"
206,2023-02-01 02:15:54+00:00,puone___,"Pagi gerimis,saya melangkah memasuki ruangan yg sangat tidak asing. 
Suasana dingin menambah tenang orang di dalamnya. 
Baru saja saya duduk di kursi paling depan, tiba-tiba ""Hujan, badai, gempa angin puting beliung tak kan menghadang."" Celetuk seseorang. 
Pelajaran mtk dimulai."
207,2023-01-31 16:28:03+00:00,lagilagifelixx,mau tidur malah keinget video puting beliung bikin ketawa² sendiri anjir
208,2023-01-31 15:38:42+00:00,haabiibiii,"angin kencang dimano mano, kali gek metu nn anging puting beliung, laju bedesau 🙂"
209,2023-01-31 03:53:14+00:00,yusitaafrnt,"Iya sih perjalanan udah 95%, tinggal 5% lagi. Cuma 5% ini mengandung puting beliung, lahar panas, angin topan, gempa bumi, tanah retak, longsor, banjir, ombak besar, benturan dua lempeng bumi, erosi, kemarau, lengkap banget pokonya"
210,2023-01-30 09:27:01+00:00,aemilyss,"sehabis badai tornado angin puting beliung hujan es hujan asam, terbitlah pelangi bunga pepohonan rimbun"
211,2023-01-30 06:48:11+00:00,OxPickme_1st,"Angin kencang
Razza puting beliung disini"
212,2023-01-30 02:11:36+00:00,ummuadlan,Awak dinggo mikir setitik langsung leyat leyot koyok jemuran ketrajang puting beliung
213,2023-01-30 01:05:09+00:00,Child_Emperors,Malem - malem jam 2 pagi tiba-tiba ada suara angin kenceng bet di luar gw kira angin puting beliung ternyata sanity gw low banget.
214,2023-01-29 17:20:00+00:00,rapot___,"puting beliung
ha ha ha
puling beliung 
ha ha
puting beliung
ha ha ha
puting beliung
ha ha"
215,2023-01-29 12:25:25+00:00,bnjouro,gue tiap mimpi pasti ada angin puting beliung nya anjing
216,2023-01-29 10:50:03+00:00,babufess,Babu! Cara liat level jinni tuh gimana ya? Terus mau nanya kalo semisal udah bisa masuk angin puting beliung yg kecil tuh apakah dia udh masuk level 2? Tia ♡
217,2023-01-29 08:50:45+00:00,seikaraa,semoga penyakit gampang salting yang aku punya ini hilang disedot puting beliung
218,2023-01-29 08:04:40+00:00,desvvithyou,kalo hujan tinggal pake jas hujan emg knpsi ribet bgt. kecuali kalo ada angin topan puting beliung gw gk maksa..
219,2023-01-29 07:41:26+00:00,azrnzhri,Uhaiii mcm puting beliung haaa angin siang2 ni
220,2023-01-29 06:44:41+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
221,2023-01-29 05:12:52+00:00,aevalonn,ini kenapa perutku bunyi trs drtd plis kemasukan angin puting beliung apa gmn tkut org denger dikira lgi kentut 🙏🙏🙏
222,2023-01-28 13:37:30+00:00,najimjimjim,Angin ke puting beliung ni
223,2023-01-28 11:21:45+00:00,xiumayyyy,"Tuhan tuh tau bgt ya kalo gue kuat strong tahan badai angin ribut puting beliung, ampe di rasa rasa memang mandiri sekali kayanya"
224,2023-01-27 18:59:03+00:00,ggeranmari,ahli membuat latte art dalam bentuk angin puting beliung
225,2023-01-27 13:29:56+00:00,Miorrrrr__,"Group whatsapp opis seperti puting beliung ye dari awal bulan haritu, sampai kadang takut nak bukak. Banyaknya keje sampai tak terkata, mana nak buat pelarasan kontrak, mana nak settlekan ap58. aku cuba tengah kejar semua ni. Doakan semoga berjaya! Aku tau kau boleh daus 😭😭"
226,2023-01-27 04:12:06+00:00,iendaw,"Watch out for your mouth ya sodara2.

Abis libur imlek kemaren nyaut : ""tahun ini imlek ujan. Rejeki deres nih""

Terbukti sejak saat itu ampe detik ini, datengnya deres, gledeg, angin ribut, puting beliung. Tapi dalam bentuk kerjaan 😭😭😭

Menangosh 😭"
227,2023-01-26 20:39:48+00:00,LILCAMIN,"yaallah smoga hari ini hujan badai kemcang puting beliung tornado biar ga olahraga,"
228,2023-01-26 14:41:53+00:00,aIimboyy,akhirnya lega setelah hujan badai angin topan puting beliung.
229,2023-01-26 14:40:38+00:00,camelzay,Pengen beli kabel casan iphone yang tahan banting anti api anti air kuat puting beliung yaallah soalnya capee ini udah label keberapa yg aku ganti padahal udah tak simpen baik”😡😫🤬
230,2023-01-26 02:49:52+00:00,dyjaahmad,Hari ni elok je klinik kosong. Smlm mcm puting beliung. Dasar semua orang bagi appt naik cuti
231,2023-01-26 01:34:30+00:00,ampass_klopo,"Di jenengi Angin puting beliung, tp aku rak tau reti puting e sebelah ndi?"
232,2023-01-25 22:44:39+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
233,2023-01-25 11:06:58+00:00,fattygurlll,"Ajarin aku ikhlas dong, ajarin aku untuk selalu inget pasti ada pelangi di balik hujan badai puting beliung"
234,2023-01-25 07:23:04+00:00,fabianmokoginta,"terbang woi terbang
puting beliung HAHA
puting beliung HAHAHA
puting beliung HAHAHAHAHAHA
woi HIHI
puting beliung HAHAHAHAHA
WOI WOI AHHAAAAYO HAHAHA
WOisss puting beliung HAHAHAHAHAHAHAHA
puting beliung HAHAHAHAHAHA AHAHAHAHA
puting beliung ahAHAHA ahAAHAHAHA uwaahAHAHAHA
geee.."
235,2023-01-25 05:00:03+00:00,EvelynJun06,"mile adalah cerminan dewasa sesungguhnya. mau ada petir badai puting beliung, what makes him happy is number one. beli gitar."
236,2023-01-25 03:44:37+00:00,Ryujnwins,Angin nya gede bgt kek puting beliung
237,2023-01-25 02:11:34+00:00,raisutora,udah ngerjain quest bilqis trus w tabrak2in zhongli ke puting beliung ternyata kurang 2 quest bisa jinni bisa menembus puting beliung
238,2023-01-24 16:43:03+00:00,monetinthepool,woi woi puting beliung
239,2023-01-24 13:34:09+00:00,Amerrfati_,setiapnya menemui badainya. lha iki kok sak angin puting beliung e.
240,2023-01-24 03:21:45+00:00,agil_seni_rupa,hahahaha puting beliung hahahaha
241,2023-01-24 01:03:39+00:00,blue_saucer,"dari temen weag :
waspada geseran-guncangan
puting beliung jam 6 sore-11 mlem"
242,2023-01-23 22:01:16+00:00,mmaimun43,"ya Allah kebangun karena gempa yg kenceng bgt, gemuruh sebelum gempa nya mulai kyk angin puting beliung.
Sampe sekarang nggak bisa tidur lagi"
243,2023-01-23 18:07:31+00:00,AgusSus17713973,Puting apah say.....??? Puting beliung.
244,2023-01-23 17:59:18+00:00,SiDoelnaikhaji,Puting beliung
245,2023-01-23 17:23:17+00:00,svtljhoon,"wn. 

misalkan nih ada badai angin puting beliung, pasti saya yang di salahin."
246,2023-01-23 15:53:13+00:00,ryujinipb,Kalo tinggal di bogor emang harus pake kipas angin tapi anginnya puting beliung biar kerasa (bcnda)
247,2023-01-23 13:35:01+00:00,aaailail_,Puting beliung gaesssss😌
248,2023-01-23 08:39:45+00:00,xseshyo,"angin puting beliung lagiii ya Allah demi apa ini tangan gemetar liat nyaa, deket bgtt masa tapi Alhamdulillah gak kena 😭"
249,2023-01-23 08:37:15+00:00,arclecchino,Jangan bilang nanti um nya ace bikin angin puting beliung
250,2023-01-22 15:18:22+00:00,donaciaa,Definisi badai pasti berlalu abis itu puting beliung 😭
251,2023-01-22 14:44:40+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
252,2023-01-22 14:44:21+00:00,4riwa,capek lahir batin kodonggg habis energiku. betulkah badai akan berakhir tp kok ini badai tsunami angin puting beliung trs
253,2023-01-22 13:39:44+00:00,alvinrio_1501,"Oppai twister

Javanese Translate

Pentil muter

Indonesian Translate

Angin puting beliung"
254,2023-01-22 05:28:11+00:00,adorablebaileys,Sumpah itu angin paling kenceng yg pernah lewat... Gue udh takut puting beliung 😭😭😭
255,2023-01-22 05:23:10+00:00,alykanass,"Dekat rumah parent I tak de bilik,barang I pun letak diruang tengah.Sorg kena mengalah untuk avoid puting beliung.Sbb tu lahh."
256,2023-01-22 03:06:39+00:00,nwabeell,upin ipin yg puting beliung sedih bgt 🙂
257,2023-01-22 02:06:15+00:00,0x2023isme,Puting beliung ternyata 😥
258,2023-01-21 16:23:09+00:00,prettydindaa,kemasukan angin puting beliung apa ya ajg tubuh gua
259,2023-01-21 15:50:33+00:00,El_suha97,"Ep8 : gempa bumi
Ep9 : puting beliung, tsunami, dan bencana lainnya 😄
GAP WORLDCLASS GL
 #ทฤษฎีสีชมพูEP9"
260,2023-01-21 14:26:38+00:00,sbyfess,ujan kok tumben dueres yo -rek smpe kyk puting beliung ngunu
261,2023-01-21 13:08:18+00:00,ustrwbrry,"Bener2 yaa, pdhl dr ujan ke puting beliung ga lama jaraknya, tp dampak e yaAllah"
262,2023-01-21 12:41:14+00:00,exsthreeme,"td ujannya gede banget plus angin puting beliung, seremm, pohon pohon tumbang, rumah berantakan, katanya tadi ada yg meninggal kejatuhan pohon tumbang 2 org to beda lokasi"
263,2023-01-21 08:16:12+00:00,eduahn,"Bro kalo misalnya amit-amit ada puting beliung kea di upin ipin di sini, asrama kaga bakal kenapa napa kan ya 😭😭"
264,2023-01-21 05:08:15+00:00,kaijuunomarch,Angin puting beliung yang di Mt. Damavand itu nggak bisa dihilangin kah?
265,2023-01-21 02:00:07+00:00,kimtaesar,gua kira ada angin puting beliung helikopter terbang diatas kepala cok
266,2023-01-20 16:04:36+00:00,zrunn,"beneran hujan badai angin ribut halilintar puting beliung banjir dong...
#CutiePie2YouEP3"
267,2023-01-20 14:47:06+00:00,yossieSR,Masih ngetawain video orang ngomong puting beliung.. Bgst bgst 🤣🤣🤣🤣
268,2023-01-20 13:42:18+00:00,efhaemi,"dua kata lucu
""puting beliung"""
269,2023-01-20 11:56:30+00:00,thesadesst,i got for ipk 3.62 selama 7 semester walaupun menurutku termasuk kecil gaksesuai yg aku mau but alhamdulillah aku sudah berhasil melewati 7 semester dgn angin badai puting beliung yg dateng lalu berlalu dijalanin dgn tangisan air mataku 😀😀 good job zr
270,2023-01-20 11:02:36+00:00,irfandanberuk,Puting beliung bahasa inggeris apa dia entah. Nipple what??!
271,2023-01-20 10:59:09+00:00,pantaunoki,haha puting beliung
272,2023-01-20 10:06:21+00:00,Gemilang_QHSE,"Halo #sobatgemilang👋🏻

Keadaan darurat bisa terjadi kapan saja. Keadaan darurat seperti banjir, gempa bumi, angin puting beliung atau kecelakaan akibat manusia."
273,2023-01-20 00:53:41+00:00,miartmor,Hujan featuring puting beliung ini mah.
274,2023-01-19 23:59:36+00:00,anjasdevgan_,Mimpinya jelek banget hampir ketiup angin puting beliung
275,2023-01-19 19:34:02+00:00,ayezragiel,"Ya elah…baru juga puting beliung
udah kaya gitu, gimana kalo udel
beliung, apalagi udellle
buodong?"
276,2023-01-19 18:51:53+00:00,mcdgujrut,Ha ha ha puting beliung
277,2023-01-19 16:45:15+00:00,goelayen,"Baik itu hujan, badai, topan, angin puting beliung, pusaran air, bahkan kerusakan mesin kapal itu sendiri. 
Lalu bagaimana caranya untuk melewati itu? Yaitu dengan cara melewati kehidupan seperti itu? 
Komunikasi, komitmen, tanggungjawab, keimanan, saling percaya dan ilmu."
278,2023-01-19 15:51:33+00:00,zkirr,"puting beliung HAHAHAHA
puting beliung HAHAHAHA
puting beliung HAHAHAHA"
279,2023-01-19 14:46:10+00:00,shitfcck,sebentar lagi puting beliung
280,2023-01-19 14:16:46+00:00,Afguuun,"Di circle manapun pasti ada 1 orang yang seperti pria ""puting beliung""."
281,2023-01-19 14:08:01+00:00,_limeee,"Gara-gara liat postingan Yesung jadi keinget mimpi kemarin malem. Janjian ngedate sama Yesung di Mouse Rabbit, tapi pas nyampe ternyata cafe-nya ancur kayak kena puting beliung. ."
282,2023-01-19 13:31:11+00:00,MZidnii,puting beliung
283,2023-01-19 07:11:53+00:00,Sillasid,Puting beliung... hahaha... puting beliung... hahaha 30x
284,2023-01-19 07:05:15+00:00,atira_lala,Habrin masih ada lagi kah nama aku kau fitnah sebagai pencuri. Allah balas langsung kau. Semua barang Habrin dibawa puting beliung ke rumah aku. Padan muka. Pandai2 tembak kepala aku. Belajar malu. Boleh !!!!!!!!!!!!!!!!!
285,2023-01-19 06:44:41+00:00,bryan_newbie,"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong."
286,2023-01-19 03:07:54+00:00,Brojo_Musti1998,"Nyuwun tanget,angin puting beliung niku semisal puting e di pelintir ngamuk nopo mboten?"
287,2023-01-19 01:32:18+00:00,n0chancetobloom,puting beliung hahahahahahaha puting beliung hahahahahahaha woi puting beliung hahahahahahahahaha
288,2023-01-19 01:20:38+00:00,Joshejos,puting beliung 😂😂😂puting beliung🤣🤣🤣puting beliung😂😂😂puting beliung🤣🤣🤣🤣puting beliung🤣🤣🤣
289,2023-01-19 01:14:42+00:00,favokneeus,tai cape bgt ngetawain meme puting beliung yg orgnya ketawa terus
290,2023-01-19 00:32:40+00:00,prdnyparamitha,mimpi jadi angin puting beliung trus malah enjoy ngomong woah it’s not that bad🥲
291,2023-01-18 22:28:38+00:00,otossaka,puting beliung hahaha
292,2023-01-18 19:20:44+00:00,b16slow,"Bangun tidur didiemin cewe pagi ini bagai puting beliung tanpa angin malam by playsToRe wiTh YoURrrrE

Tetap Tersenyum Ya
-VieW 😌🤞"
293,2023-01-18 18:32:01+00:00,ahc0ngx,"Puting beliung ngoahahaha
Puting beliung ngoahahaha
Woi puting beliung ngahahah
Puting beliung ngoahahha
Woi puting beliung ngoahaha"
294,2023-01-18 17:26:37+00:00,Ereshkigalr,Puting beliung hahahahah
295,2023-01-18 16:54:44+00:00,kamalludinega,Puting beliung hahahaha
296,2023-01-18 16:52:52+00:00,wennyno,ngakak bgt smpe perut sixpack kyknya ahahahaha puting beliung
297,2023-01-18 14:26:12+00:00,mlgx9li,2 kata lucu “puting beliung”
298,2023-01-18 14:10:05+00:00,babufess,Babu! Quest bilqis terbaru itu ntar kita bersihin puting beliung pasirnya kah?
299,2023-01-18 13:31:14+00:00,conetaII,woy td gua nemu twt tenda camping kebawa puting beliung mana y anj ilang😭
300,2023-01-18 12:26:45+00:00,sebelas1003,"WOEEE MNC SINI LOE MAJU ANJIRRNDJDNJDNDJDJ UPIN IPIN LG LARI DARI ANGIN PUTING BELIUNG TRUS IPIN LAGI JATOH SOALNYA KAKINYA HABIS KETIBAN POHON, LG TEGANG DAN ELO MALAH GANTI KE FAMILY 100 😭😭😭😭😭😭😭😭😭😭😭😭😫😫😫😫😫😫😫😡😡😡😡😡😡😡😡😡😡😡😡😡"
301,2023-01-18 12:15:54+00:00,dxagura,"J tidak jelas, jadi puting beliung aja"
302,2023-01-18 09:13:58+00:00,rapfunjelxx,"SIDOARJO HUJAN ANGIN PARAH CUKKK NGELEBIHI BADAI YG KEMAREN, INI DEKET RMH GW ADA ANGIN PUTING BELIUNG APA GIMANA? GABERANI KELUAR RUMAH ANJER"
303,2023-01-18 08:26:21+00:00,dupaktingting,angin puting beliung tu putting me first atau gimana
304,2023-01-18 07:33:42+00:00,Konekoris,"Btw map baru yg kebuka tuh yg angin puting beliung pasir bukan?

So
Are we going to investigate the continuity of the blood trail?"
305,2023-01-18 06:37:45+00:00,gehubisahanah,Puting beliung kenapa lucu ya wkwkw
306,2023-01-18 06:36:59+00:00,goatbye,puting beliung ahahaha puting beliung ahahaha oy puting beliung ahahaha
307,2023-01-17 19:14:13+00:00,helopemirsa,angin puting beliung muter2 apa gak pusing ya
308,2023-01-17 14:57:11+00:00,itssaftrn,"alhamdulillah setelah ada gledek, angin puting beliung, badai, Allah kasih keindahan berupa pelangi... semoga lancar sampe seterus nya ya Allah Aamiin"
309,2023-01-17 13:10:52+00:00,pritapritiw,YaAllah terimakasi sudah dikasih banyak teman yang bisa ngajak haha hihi walau dalemnya banyak angin puting beliung wkwkkwkw 🥲🙏🏻
310,2023-01-17 13:08:12+00:00,ArditaQoriyatun,"ditiup doang rubuh, padahal bukan puting beliung loh ini"
311,2023-01-17 12:36:19+00:00,itsnjm_woo,Mau ada angin kencang puting beliung jg kl liat nct carinya jaemin ❤️
312,2023-01-17 06:32:37+00:00,Ridwan_RM_,"Suatu hari ada angin puting beliung yang dahsyat, rumah2 rata dengan tanah tetapi anehnya ada sebuah warung yang masih berdiri de #D1b25527"
313,2023-01-17 06:08:51+00:00,ThoxAkihiko,"Hidup ini keras,
kalo kamu ""lunak"" secara mental,
kamu akan dihempaskan sama kehidupan.
kamu harus belajar untuk menjadi seseorang
yang kuat,yang tetap berdiri tegak meski 
""angin kencang, puting beliung, hujan lebat, hujan es, suhu yang sangat panas""
berdatangan.
#thoxquote"
